,data_type_code,time_slot_id,seasonally_adj,category_code,cell_value,time
582,MPCSM,721,no,7221,-4.9,2010-01
583,SM,721,no,7221,15498,2010-01
584,E_MPCSM,721,no,7221,0.8,2010-01
585,E_SM,721,no,7221,2.9,2010-01
586,E_MPCSM,721,yes,7221,0.8,2010-01
587,E_SM,721,yes,7221,2.9,2010-01
588,MPCSM,721,no,7222,-4.2,2010-01
589,SM,721,no,7222,15454,2010-01
590,E_MPCSM,721,no,7222,1.3,2010-01
591,E_SM,721,no,7222,3.1,2010-01
592,E_MPCSM,721,yes,7222,1.3,2010-01
593,E_SM,721,yes,7222,3.1,2010-01
594,MPCSM,721,no,7224,-5.1,2010-01
595,SM,721,no,7224,1545,2010-01
596,E_MPCSM,721,no,7224,1.4,2010-01
597,E_SM,721,no,7224,5.8,2010-01
598,E_MPCSM,721,yes,7224,1.4,2010-01
599,E_SM,721,yes,7224,5.8,2010-01
600,SM,721,no,7225,30952,2010-01
601,MPCSM,721,no,7225,-4.5,2010-01
602,SM,721,no,722511,15498,2010-01
603,MPCSM,721,no,722511,-4.9,2010-01
604,E_SM,721,no,722511,2.9,2010-01
605,E_MPCSM,721,no,722511,0.8,2010-01
606,E_SM,721,yes,722511,2.9,2010-01
607,E_MPCSM,721,yes,722511,0.8,2010-01
608,SM,721,no,72251X,15454,2010-01
609,MPCSM,721,no,72251X,-4.2,2010-01
610,E_SM,721,no,72251X,3.1,2010-01
611,E_MPCSM,721,no,72251X,1.3,2010-01
612,E_SM,721,yes,72251X,3.1,2010-01
613,E_MPCSM,721,yes,72251X,1.3,2010-01
614,MPCSM,722,no,44000,-1.2,2010-02
615,MPCIM,722,no,44000,0.9,2010-02
616,IR,722,no,44000,1.54,2010-02
617,IM,722,no,44000,423846,2010-02
618,SM,722,no,44000,275566,2010-02
619,E_SM,722,no,44000,0.6,2010-02
620,E_IR,722,no,44000,0.01,2010-02
621,E_MPCIM,722,no,44000,0.1,2010-02
622,E_MPCSM,722,no,44000,0.2,2010-02
623,E_IM,722,no,44000,0.8,2010-02
624,MPCIM,722,yes,44000,0.3,2010-02
625,IR,722,yes,44000,1.40,2010-02
626,MPCSM,722,yes,44000,0.0,2010-02
627,SM,722,yes,44000,308520,2010-02
628,IM,722,yes,44000,430743,2010-02
629,E_SM,722,yes,44000,0.6,2010-02
630,E_IR,722,yes,44000,0.01,2010-02
631,E_MPCIM,722,yes,44000,0.1,2010-02
632,E_MPCSM,722,yes,44000,0.2,2010-02
633,E_IM,722,yes,44000,0.8,2010-02
634,MPCSM,722,no,4400A,-2.4,2010-02
635,MPCIM,722,no,4400A,0.2,2010-02
636,IR,722,no,4400A,1.37,2010-02
637,IM,722,no,4400A,305952,2010-02
638,SM,722,no,4400A,223744,2010-02
639,E_SM,722,no,4400A,0.6,2010-02
640,E_IR,722,no,4400A,0.01,2010-02
641,E_MPCIM,722,no,4400A,0.1,2010-02
642,E_MPCSM,722,no,4400A,0.2,2010-02
643,E_IM,722,no,4400A,0.7,2010-02
644,MPCIM,722,yes,4400A,-0.2,2010-02
645,MPCSM,722,yes,4400A,0.4,2010-02
646,IR,722,yes,4400A,1.25,2010-02
647,SM,722,yes,4400A,252664,2010-02
648,IM,722,yes,4400A,315265,2010-02
649,E_SM,722,yes,4400A,0.6,2010-02
650,E_IR,722,yes,4400A,0.01,2010-02
651,E_MPCIM,722,yes,4400A,0.1,2010-02
652,E_MPCSM,722,yes,4400A,0.2,2010-02
653,E_IM,722,yes,4400A,0.7,2010-02
654,MPCSM,722,no,4400C,1.9,2010-02
655,SM,722,no,4400C,81419,2010-02
656,E_SM,722,no,4400C,0.8,2010-02
657,E_MPCSM,722,no,4400C,0.3,2010-02
658,MPCSM,722,yes,4400C,0.9,2010-02
659,SM,722,yes,4400C,92653,2010-02
660,E_SM,722,yes,4400C,0.8,2010-02
661,E_MPCSM,722,yes,4400C,0.3,2010-02
662,MPCIM,722,no,441,2.8,2010-02
663,IM,722,no,441,117894,2010-02
664,IR,722,no,441,2.27,2010-02
665,SM,722,no,441,51822,2010-02
666,MPCSM,722,no,441,3.9,2010-02
667,E_SM,722,no,441,1.6,2010-02
668,E_IR,722,no,441,0.03,2010-02
669,E_MPCIM,722,no,441,0.3,2010-02
670,E_MPCSM,722,no,441,0.5,2010-02
671,E_IM,722,no,441,1.9,2010-02
672,IR,722,yes,441,2.07,2010-02
673,MPCSM,722,yes,441,-1.9,2010-02
674,IM,722,yes,441,115478,2010-02
675,SM,722,yes,441,55856,2010-02
676,MPCIM,722,yes,441,1.8,2010-02
677,E_SM,722,yes,441,1.6,2010-02
678,E_IR,722,yes,441,0.03,2010-02
679,E_MPCIM,722,yes,441,0.3,2010-02
680,E_MPCSM,722,yes,441,0.5,2010-02
681,E_IM,722,yes,441,1.9,2010-02
682,MPCSM,722,no,4411,3.1,2010-02
683,SM,722,no,4411,43455,2010-02
684,E_SM,722,no,4411,2.2,2010-02
685,E_MPCSM,722,no,4411,0.6,2010-02
686,E_SM,722,yes,4411,2.2,2010-02
687,E_MPCSM,722,yes,4411,0.6,2010-02
688,MPCSM,722,no,44111,0.3,2010-02
689,SM,722,no,44111,37155,2010-02
690,E_SM,722,no,44111,2.5,2010-02
691,E_MPCSM,722,no,44111,0.7,2010-02
692,E_SM,722,yes,44111,2.5,2010-02
693,E_MPCSM,722,yes,44111,0.7,2010-02
694,MPCSM,722,no,44112,22.9,2010-02
695,SM,722,no,44112,6300,2010-02
696,E_SM,722,no,44112,4.6,2010-02
697,E_MPCSM,722,no,44112,2.0,2010-02
698,E_SM,722,yes,44112,4.6,2010-02
699,E_MPCSM,722,yes,44112,2.0,2010-02
700,MPCSM,722,no,4413,5.8,2010-02
701,SM,722,no,4413,5609,2010-02
702,E_SM,722,no,4413,6.5,2010-02
703,E_MPCSM,722,no,4413,1.3,2010-02
704,SM,722,yes,4413,6218,2010-02
705,MPCSM,722,yes,4413,1.9,2010-02
706,E_SM,722,yes,4413,6.5,2010-02
707,E_MPCSM,722,yes,4413,1.3,2010-02
708,SM,722,no,441X,46213,2010-02
709,MPCSM,722,no,441X,3.7,2010-02
710,E_SM,722,no,441X,2.0,2010-02
711,E_MPCSM,722,no,441X,0.6,2010-02
712,MPCSM,722,yes,441X,-2.3,2010-02
713,SM,722,yes,441X,49638,2010-02
714,E_SM,722,yes,441X,2.0,2010-02
715,E_MPCSM,722,yes,441X,0.6,2010-02
716,MPCSM,722,no,442,2.3,2010-02
717,SM,722,no,442,6468,2010-02
718,E_SM,722,no,442,3.3,2010-02
719,E_MPCSM,722,no,442,1.6,2010-02
720,SM,722,yes,442,7123,2010-02
721,MPCSM,722,yes,442,1.6,2010-02
722,E_SM,722,yes,442,3.3,2010-02
723,E_MPCSM,722,yes,442,1.6,2010-02
724,MPCSM,722,no,4421,4.1,2010-02
725,SM,722,no,4421,3834,2010-02
726,E_SM,722,no,4421,5.6,2010-02
727,E_MPCSM,722,no,4421,2.0,2010-02
728,E_SM,722,yes,4421,5.6,2010-02
729,E_MPCSM,722,yes,4421,2.0,2010-02
730,SM,722,no,4422,2634,2010-02
731,MPCSM,722,no,4422,-0.3,2010-02
732,E_SM,722,no,4422,2.6,2010-02
733,E_MPCSM,722,no,4422,1.2,2010-02
734,E_SM,722,yes,4422,2.6,2010-02
735,E_MPCSM,722,yes,4422,1.2,2010-02
736,MPCSM,722,no,44221,9.3,2010-02
737,SM,722,no,44221,1085,2010-02
738,E_SM,722,no,44221,5.3,2010-02
739,E_MPCSM,722,no,44221,3.1,2010-02
740,E_SM,722,yes,44221,5.3,2010-02
741,E_MPCSM,722,yes,44221,3.1,2010-02
742,SM,722,no,442299,1467,2010-02
743,MPCSM,722,no,442299,-6.1,2010-02
744,E_SM,722,no,442299,2.8,2010-02
745,E_MPCSM,722,no,442299,0.5,2010-02
746,E_SM,722,yes,442299,2.8,2010-02
747,E_MPCSM,722,yes,442299,0.5,2010-02
748,IM,722,no,4423X,24829,2010-02
749,IR,722,no,4423X,1.73,2010-02
750,SM,722,no,4423X,14322,2010-02
751,MPCSM,722,no,4423X,2.6,2010-02
752,MPCIM,722,no,4423X,-4.0,2010-02
753,E_SM,722,no,4423X,1.8,2010-02
754,E_IR,722,no,4423X,0.03,2010-02
755,E_MPCIM,722,no,4423X,0.1,2010-02
756,E_MPCSM,722,no,4423X,0.8,2010-02
757,E_IM,722,no,4423X,2.0,2010-02
758,IM,722,yes,4423X,26330,2010-02
759,IR,722,yes,4423X,1.69,2010-02
760,SM,722,yes,4423X,15605,2010-02
761,MPCSM,722,yes,4423X,2.4,2010-02
762,MPCIM,722,yes,4423X,-0.6,2010-02
763,E_SM,722,yes,4423X,1.8,2010-02
764,E_IR,722,yes,4423X,0.03,2010-02
765,E_MPCIM,722,yes,4423X,0.1,2010-02
766,E_MPCSM,722,yes,4423X,0.8,2010-02
767,E_IM,722,yes,4423X,2.0,2010-02
768,SM,722,no,443,7854,2010-02
769,MPCSM,722,no,443,2.8,2010-02
770,E_SM,722,no,443,1.4,2010-02
771,E_MPCSM,722,no,443,0.3,2010-02
772,SM,722,yes,443,8482,2010-02
773,MPCSM,722,yes,443,3.0,2010-02
774,E_SM,722,yes,443,1.4,2010-02
775,E_MPCSM,722,yes,443,0.3,2010-02
776,MPCSM,722,no,44311,5.0,2010-02
777,SM,722,no,44311,5887,2010-02
778,E_SM,722,no,44311,1.6,2010-02
779,E_MPCSM,722,no,44311,0.3,2010-02
780,E_SM,722,yes,44311,1.6,2010-02
781,E_MPCSM,722,yes,44311,0.3,2010-02
782,MPCSM,722,no,443111,1.6,2010-02
783,SM,722,no,443111,1130,2010-02
784,E_SM,722,no,443111,2.8,2010-02
785,E_MPCSM,722,no,443111,0.6,2010-02
786,E_SM,722,yes,443111,2.8,2010-02
787,E_MPCSM,722,yes,443111,0.6,2010-02
788,MPCSM,722,no,443112,5.9,2010-02
789,SM,722,no,443112,4757,2010-02
790,E_SM,722,no,443112,2.3,2010-02
791,E_MPCSM,722,no,443112,0.4,2010-02
792,E_SM,722,yes,443112,2.3,2010-02
793,E_MPCSM,722,yes,443112,0.4,2010-02
794,SM,722,no,44312,1597,2010-02
795,MPCSM,722,no,44312,-1.7,2010-02
796,E_SM,722,no,44312,3.4,2010-02
797,E_MPCSM,722,no,44312,0.6,2010-02
798,MPCSM,722,yes,44312,1.0,2010-02
799,SM,722,yes,44312,1782,2010-02
800,E_SM,722,yes,44312,3.4,2010-02
801,E_MPCSM,722,yes,44312,0.6,2010-02
802,SM,722,no,443141,1130,2010-02
803,MPCSM,722,no,443141,1.6,2010-02
804,E_SM,722,no,443141,2.8,2010-02
805,E_MPCSM,722,no,443141,0.6,2010-02
806,E_SM,722,yes,443141,2.8,2010-02
807,E_MPCSM,722,yes,443141,0.6,2010-02
808,SM,722,no,443142,6724,2010-02
809,MPCSM,722,no,443142,3.0,2010-02
810,MPCSM,722,no,444,0.8,2010-02
811,IR,722,no,444,2.78,2010-02
812,SM,722,no,444,15469,2010-02
813,MPCIM,722,no,444,4.0,2010-02
814,IM,722,no,444,43010,2010-02
815,E_SM,722,no,444,2.4,2010-02
816,E_IR,722,no,444,0.04,2010-02
817,E_MPCIM,722,no,444,0.3,2010-02
818,E_MPCSM,722,no,444,0.5,2010-02
819,E_IM,722,no,444,2.5,2010-02
820,IR,722,yes,444,2.08,2010-02
821,SM,722,yes,444,20448,2010-02
822,MPCSM,722,yes,444,-0.6,2010-02
823,IM,722,yes,444,42542,2010-02
824,MPCIM,722,yes,444,0.0,2010-02
825,E_SM,722,yes,444,2.4,2010-02
826,E_IR,722,yes,444,0.04,2010-02
827,E_MPCIM,722,yes,444,0.3,2010-02
828,E_MPCSM,722,yes,444,0.5,2010-02
829,E_IM,722,yes,444,2.5,2010-02
830,MPCSM,722,no,4441,0.1,2010-02
831,SM,722,no,4441,13750,2010-02
832,E_SM,722,no,4441,2.4,2010-02
833,E_MPCSM,722,no,4441,0.5,2010-02
834,SM,722,yes,4441,17719,2010-02
835,MPCSM,722,yes,4441,-0.7,2010-02
836,E_SM,722,yes,4441,2.4,2010-02
837,E_MPCSM,722,yes,4441,0.5,2010-02
838,SM,722,no,44412,484,2010-02
839,MPCSM,722,no,44412,3.9,2010-02
840,E_SM,722,no,44412,6.3,2010-02
841,E_MPCSM,722,no,44412,0.7,2010-02
842,E_SM,722,yes,44412,6.3,2010-02
843,E_MPCSM,722,yes,44412,0.7,2010-02
844,MPCSM,722,no,44413,-3.5,2010-02
845,SM,722,no,44413,1227,2010-02
846,E_SM,722,no,44413,7.0,2010-02
847,E_MPCSM,722,no,44413,0.9,2010-02
848,E_SM,722,yes,44413,7.0,2010-02
849,E_MPCSM,722,yes,44413,0.9,2010-02
850,MPCSM,722,no,445,-5.9,2010-02
851,MPCIM,722,no,445,-1.9,2010-02
852,IR,722,no,445,0.84,2010-02
853,SM,722,no,445,44275,2010-02
854,IM,722,no,445,37032,2010-02
855,E_SM,722,no,445,1.0,2010-02
856,E_IR,722,no,445,0.01,2010-02
857,E_MPCIM,722,no,445,0.1,2010-02
858,E_MPCSM,722,no,445,0.3,2010-02
859,E_IM,722,no,445,1.0,2010-02
860,IR,722,yes,445,0.78,2010-02
861,SM,722,yes,445,48705,2010-02
862,MPCSM,722,yes,445,1.7,2010-02
863,IM,722,yes,445,37803,2010-02
864,MPCIM,722,yes,445,0.1,2010-02
865,E_SM,722,yes,445,1.0,2010-02
866,E_IR,722,yes,445,0.01,2010-02
867,E_MPCIM,722,yes,445,0.1,2010-02
868,E_MPCSM,722,yes,445,0.3,2010-02
869,E_IM,722,yes,445,1.0,2010-02
870,MPCSM,722,no,4451,-6.8,2010-02
871,SM,722,no,4451,40061,2010-02
872,E_SM,722,no,4451,1.1,2010-02
873,E_MPCSM,722,no,4451,0.3,2010-02
874,SM,722,yes,4451,43735,2010-02
875,MPCSM,722,yes,4451,1.6,2010-02
876,E_SM,722,yes,4451,1.1,2010-02
877,E_MPCSM,722,yes,4451,0.3,2010-02
878,MPCSM,722,no,44511,-6.8,2010-02
879,SM,722,no,44511,38400,2010-02
880,E_SM,722,no,44511,0.9,2010-02
881,E_MPCSM,722,no,44511,0.4,2010-02
882,E_SM,722,yes,44511,0.9,2010-02
883,E_MPCSM,722,yes,44511,0.4,2010-02
884,SM,722,no,4453,2916,2010-02
885,MPCSM,722,no,4453,1.3,2010-02
886,E_SM,722,no,4453,1.9,2010-02
887,E_MPCSM,722,no,4453,0.7,2010-02
888,MPCSM,722,yes,4453,1.8,2010-02
889,SM,722,yes,4453,3455,2010-02
890,E_SM,722,yes,4453,1.9,2010-02
891,E_MPCSM,722,yes,4453,0.7,2010-02
892,MPCSM,722,no,446,-2.9,2010-02
893,SM,722,no,446,20118,2010-02
894,E_SM,722,no,446,1.7,2010-02
895,E_MPCSM,722,no,446,0.3,2010-02
896,SM,722,yes,446,21199,2010-02
897,MPCSM,722,yes,446,0.3,2010-02
898,E_SM,722,yes,446,1.7,2010-02
899,E_MPCSM,722,yes,446,0.3,2010-02
900,MPCSM,722,no,44611,-3.9,2010-02
901,SM,722,no,44611,17171,2010-02
902,E_SM,722,no,44611,1.8,2010-02
903,E_MPCSM,722,no,44611,0.3,2010-02
904,SM,722,yes,44611,18113,2010-02
905,MPCSM,722,yes,44611,0.0,2010-02
906,E_SM,722,yes,44611,1.8,2010-02
907,E_MPCSM,722,yes,44611,0.3,2010-02
908,MPCSM,722,no,447,-6.6,2010-02
909,SM,722,no,447,31888,2010-02
910,E_SM,722,no,447,2.4,2010-02
911,E_MPCSM,722,no,447,0.4,2010-02
912,SM,722,yes,447,36950,2010-02
913,MPCSM,722,yes,447,-1.1,2010-02
914,E_SM,722,yes,447,2.4,2010-02
915,E_MPCSM,722,yes,447,0.4,2010-02
916,MPCSM,722,no,448,12.1,2010-02
917,MPCIM,722,no,448,2.6,2010-02
918,SM,722,no,448,14816,2010-02
919,IM,722,no,448,38982,2010-02
920,IR,722,no,448,2.63,2010-02
921,E_SM,722,no,448,3.3,2010-02
922,E_IR,722,no,448,0.06,2010-02
923,E_MPCIM,722,no,448,0.2,2010-02
924,E_MPCSM,722,no,448,1.3,2010-02
925,E_IM,722,no,448,2.3,2010-02
926,MPCSM,722,yes,448,0.1,2010-02
927,IM,722,yes,448,40522,2010-02
928,IR,722,yes,448,2.33,2010-02
929,SM,722,yes,448,17362,2010-02
930,MPCIM,722,yes,448,-0.1,2010-02
931,E_SM,722,yes,448,3.3,2010-02
932,E_IR,722,yes,448,0.06,2010-02
933,E_MPCIM,722,yes,448,0.2,2010-02
934,E_MPCSM,722,yes,448,1.3,2010-02
935,E_IM,722,yes,448,2.3,2010-02
936,MPCSM,722,no,4481,6.7,2010-02
937,SM,722,no,4481,10568,2010-02
938,E_SM,722,no,4481,4.8,2010-02
939,E_MPCSM,722,no,4481,1.6,2010-02
940,MPCSM,722,yes,4481,-0.1,2010-02
941,SM,722,yes,4481,12848,2010-02
942,E_SM,722,yes,4481,4.8,2010-02
943,E_MPCSM,722,yes,4481,1.6,2010-02
944,SM,722,no,44811,471,2010-02
945,MPCSM,722,no,44811,-1.1,2010-02
946,E_SM,722,no,44811,3.5,2010-02
947,E_MPCSM,722,no,44811,1.6,2010-02
948,MPCSM,722,yes,44811,1.2,2010-02
949,SM,722,yes,44811,602,2010-02
950,E_SM,722,yes,44811,3.5,2010-02
951,E_MPCSM,722,yes,44811,1.6,2010-02
952,SM,722,no,44812,2480,2010-02
953,MPCSM,722,no,44812,7.6,2010-02
954,E_SM,722,no,44812,1.4,2010-02
955,E_MPCSM,722,no,44812,0.5,2010-02
956,SM,722,yes,44812,3013,2010-02
957,MPCSM,722,yes,44812,-1.3,2010-02
958,E_SM,722,yes,44812,1.4,2010-02
959,E_MPCSM,722,yes,44812,0.5,2010-02
960,MPCSM,722,no,44814,12.5,2010-02
961,SM,722,no,44814,5593,2010-02
962,E_SM,722,no,44814,8.5,2010-02
963,E_MPCSM,722,no,44814,2.2,2010-02
964,E_SM,722,yes,44814,8.5,2010-02
965,E_MPCSM,722,yes,44814,2.2,2010-02
966,MPCSM,722,no,44819,-8.0,2010-02
967,SM,722,no,44819,869,2010-02
968,E_SM,722,no,44819,7.3,2010-02
969,E_MPCSM,722,no,44819,1.5,2010-02
970,E_SM,722,yes,44819,7.3,2010-02
971,E_MPCSM,722,yes,44819,1.5,2010-02
972,MPCSM,722,no,4482,19.6,2010-02
973,SM,722,no,4482,2041,2010-02
974,E_SM,722,no,4482,2.1,2010-02
975,E_MPCSM,722,no,4482,0.8,2010-02
976,SM,722,yes,4482,2228,2010-02
977,MPCSM,722,yes,4482,1.4,2010-02
978,E_SM,722,yes,4482,2.1,2010-02
979,E_MPCSM,722,yes,4482,0.8,2010-02
980,MPCSM,722,no,44831,39.9,2010-02
981,SM,722,no,44831,2093,2010-02
982,E_SM,722,no,44831,4.7,2010-02
983,E_MPCSM,722,no,44831,3.2,2010-02
984,SM,722,yes,44831,2144,2010-02
985,MPCSM,722,yes,44831,-0.1,2010-02
986,E_SM,722,yes,44831,4.7,2010-02
987,E_MPCSM,722,yes,44831,3.2,2010-02
988,SM,722,no,44W72,227215,2010-02
989,MPCSM,722,no,44W72,-1.4,2010-02
990,MPCSM,722,yes,44W72,0.8,2010-02
991,SM,722,yes,44W72,253981,2010-02
992,SM,722,no,44X72,310925,2010-02
993,MPCSM,722,no,44X72,-1.2,2010-02
994,E_SM,722,no,44X72,0.6,2010-02
995,E_MPCSM,722,no,44X72,0.2,2010-02
996,MPCSM,722,yes,44X72,0.2,2010-02
997,SM,722,yes,44X72,346787,2010-02
998,E_SM,722,yes,44X72,0.6,2010-02
999,E_MPCSM,722,yes,44X72,0.2,2010-02
1000,MPCSM,722,no,44Y72,-2.1,2010-02
1001,SM,722,no,44Y72,259103,2010-02
1002,E_SM,722,no,44Y72,0.6,2010-02
1003,E_MPCSM,722,no,44Y72,0.2,2010-02
1004,MPCSM,722,yes,44Y72,0.6,2010-02
1005,SM,722,yes,44Y72,290931,2010-02
1006,E_SM,722,yes,44Y72,0.6,2010-02
1007,E_MPCSM,722,yes,44Y72,0.2,2010-02
1008,SM,722,no,44Z72,279037,2010-02
1009,MPCSM,722,no,44Z72,-0.5,2010-02
1010,MPCSM,722,yes,44Z72,0.3,2010-02
1011,SM,722,yes,44Z72,309837,2010-02
1012,SM,722,no,451,4995,2010-02
1013,MPCSM,722,no,451,-20.0,2010-02
1014,E_MPCSM,722,no,451,1.2,2010-02
1015,E_SM,722,no,451,3.1,2010-02
1016,SM,722,yes,451,6404,2010-02
1017,MPCSM,722,yes,451,-2.3,2010-02
1018,E_SM,722,yes,451,3.1,2010-02
1019,E_MPCSM,722,yes,451,1.2,2010-02
1020,MPCSM,722,no,45111,-2.9,2010-02
1021,SM,722,no,45111,2303,2010-02
1022,E_MPCSM,722,no,45111,1.2,2010-02
1023,E_SM,722,no,45111,5.2,2010-02
1024,E_MPCSM,722,yes,45111,1.2,2010-02
1025,E_SM,722,yes,45111,5.2,2010-02
1026,MPCSM,722,no,45112,4.9,2010-02
1027,SM,722,no,45112,1005,2010-02
1028,E_MPCSM,722,no,45112,1.0,2010-02
1029,E_SM,722,no,45112,8.2,2010-02
1030,E_MPCSM,722,yes,45112,1.0,2010-02
1031,E_SM,722,yes,45112,8.2,2010-02
1032,MPCSM,722,no,451211,-55.9,2010-02
1033,SM,722,no,451211,948,2010-02
1034,E_MPCSM,722,no,451211,1.2,2010-02
1035,E_SM,722,no,451211,4.1,2010-02
1036,E_MPCSM,722,yes,451211,1.2,2010-02
1037,E_SM,722,yes,451211,4.1,2010-02
1038,MPCSM,722,no,452,2.1,2010-02
1039,MPCIM,722,no,452,0.2,2010-02
1040,IR,722,no,452,1.45,2010-02
1041,SM,722,no,452,44756,2010-02
1042,IM,722,no,452,64941,2010-02
1043,E_IR,722,no,452,0.00,2010-02
1044,E_MPCIM,722,no,452,0.0,2010-02
1045,E_MPCSM,722,no,452,0.0,2010-02
1046,E_IM,722,no,452,0.4,2010-02
1047,E_SM,722,no,452,0.3,2010-02
1048,IR,722,yes,452,1.36,2010-02
1049,SM,722,yes,452,50489,2010-02
1050,MPCSM,722,yes,452,1.3,2010-02
1051,MPCIM,722,yes,452,-0.7,2010-02
1052,IM,722,yes,452,68746,2010-02
1053,E_IR,722,yes,452,0.00,2010-02
1054,E_MPCIM,722,yes,452,0.0,2010-02
1055,E_MPCSM,722,yes,452,0.0,2010-02
1056,E_IM,722,yes,452,0.4,2010-02
1057,E_SM,722,yes,452,0.3,2010-02
1058,MPCSM,722,no,452111E,12.5,2010-02
1059,SM,722,no,452111E,4398,2010-02
1060,E_MPCSM,722,no,452111E,0.0,2010-02
1061,E_SM,722,no,452111E,0.0,2010-02
1062,E_MPCSM,722,yes,452111E,0.0,2010-02
1063,E_SM,722,yes,452111E,0.0,2010-02
1064,MPCSM,722,no,452111I,12.4,2010-02
1065,SM,722,no,452111I,4511,2010-02
1066,E_MPCSM,722,no,452111I,0.0,2010-02
1067,E_SM,722,no,452111I,0.0,2010-02
1068,E_MPCSM,722,yes,452111I,0.0,2010-02
1069,E_SM,722,yes,452111I,0.0,2010-02
1070,MPCSM,722,no,452112E,0.4,2010-02
1071,SM,722,no,452112E,8421,2010-02
1072,E_MPCSM,722,no,452112E,0.0,2010-02
1073,E_SM,722,no,452112E,0.0,2010-02
1074,E_MPCSM,722,yes,452112E,0.0,2010-02
1075,E_SM,722,yes,452112E,0.0,2010-02
1076,MPCSM,722,no,452112I,0.4,2010-02
1077,SM,722,no,452112I,8474,2010-02
1078,E_MPCSM,722,no,452112I,0.0,2010-02
1079,E_SM,722,no,452112I,0.0,2010-02
1080,E_MPCSM,722,yes,452112I,0.0,2010-02
1081,E_SM,722,yes,452112I,0.0,2010-02
1082,MPCSM,722,no,4521E,4.2,2010-02
1083,MPCIM,722,no,4521E,0.1,2010-02
1084,SM,722,no,4521E,12819,2010-02
1085,IM,722,no,4521E,28827,2010-02
1086,IR,722,no,4521E,2.25,2010-02
1087,E_IR,722,no,4521E,0.00,2010-02
1088,E_MPCIM,722,no,4521E,0.0,2010-02
1089,E_MPCSM,722,no,4521E,0.0,2010-02
1090,E_IM,722,no,4521E,0.0,2010-02
1091,E_SM,722,no,4521E,0.0,2010-02
1092,IR,722,yes,4521E,2.00,2010-02
1093,MPCSM,722,yes,4521E,-0.6,2010-02
1094,SM,722,yes,4521E,15483,2010-02
1095,IM,722,yes,4521E,30930,2010-02
1096,MPCIM,722,yes,4521E,-0.9,2010-02
1097,E_IR,722,yes,4521E,0.00,2010-02
1098,E_MPCIM,722,yes,4521E,0.0,2010-02
1099,E_MPCSM,722,yes,4521E,0.0,2010-02
1100,E_IM,722,yes,4521E,0.0,2010-02
1101,E_SM,722,yes,4521E,0.0,2010-02
1102,MPCSM,722,no,4521I,4.2,2010-02
1103,SM,722,no,4521I,12985,2010-02
1104,E_MPCSM,722,no,4521I,0.0,2010-02
1105,E_SM,722,no,4521I,0.0,2010-02
1106,E_MPCSM,722,yes,4521I,0.0,2010-02
1107,E_SM,722,yes,4521I,0.0,2010-02
1108,MPCSM,722,no,4529,1.2,2010-02
1109,SM,722,no,4529,31937,2010-02
1110,E_MPCSM,722,no,4529,0.0,2010-02
1111,E_SM,722,no,4529,0.4,2010-02
1112,SM,722,yes,4529,35006,2010-02
1113,MPCSM,722,yes,4529,2.1,2010-02
1114,E_MPCSM,722,yes,4529,0.0,2010-02
1115,E_SM,722,yes,4529,0.4,2010-02
1116,MPCSM,722,no,45291,0.3,2010-02
1117,SM,722,no,45291,28258,2010-02
1118,E_MPCSM,722,no,45291,0.0,2010-02
1119,E_SM,722,no,45291,0.0,2010-02
1120,SM,722,yes,45291,30849,2010-02
1121,MPCSM,722,yes,45291,2.2,2010-02
1122,E_MPCSM,722,yes,45291,0.0,2010-02
1123,E_SM,722,yes,45291,0.0,2010-02
1124,MPCSM,722,no,45299,8.7,2010-02
1125,SM,722,no,45299,3679,2010-02
1126,E_MPCSM,722,no,45299,0.3,2010-02
1127,E_SM,722,no,45299,3.1,2010-02
1128,SM,722,yes,45299,4157,2010-02
1129,MPCSM,722,yes,45299,1.6,2010-02
1130,E_MPCSM,722,yes,45299,0.3,2010-02
1131,E_SM,722,yes,45299,3.1,2010-02
1132,MPCSM,722,no,453,1.6,2010-02
1133,SM,722,no,453,7362,2010-02
1134,E_MPCSM,722,no,453,1.1,2010-02
1135,E_SM,722,no,453,2.4,2010-02
1136,MPCSM,722,yes,453,-1.6,2010-02
1137,SM,722,yes,453,8246,2010-02
1138,E_MPCSM,722,yes,453,1.1,2010-02
1139,E_SM,722,yes,453,2.4,2010-02
1140,SM,722,no,4532,2530,2010-02
1141,MPCSM,722,no,4532,-3.9,2010-02
1142,E_MPCSM,722,no,4532,0.5,2010-02
1143,E_SM,722,no,4532,2.9,2010-02
1144,E_MPCSM,722,yes,4532,0.5,2010-02
1145,E_SM,722,yes,4532,2.9,2010-02
1146,SM,722,no,45321,1550,2010-02
1147,MPCSM,722,no,45321,-10.8,2010-02
1148,E_MPCSM,722,no,45321,0.5,2010-02
1149,E_SM,722,no,45321,3.4,2010-02
1150,E_MPCSM,722,yes,45321,0.5,2010-02
1151,E_SM,722,yes,45321,3.4,2010-02
1152,SM,722,no,45322,980,2010-02
1153,MPCSM,722,no,45322,9.4,2010-02
1154,E_MPCSM,722,no,45322,1.4,2010-02
1155,E_SM,722,no,45322,5.0,2010-02
1156,E_MPCSM,722,yes,45322,1.4,2010-02
1157,E_SM,722,yes,45322,5.0,2010-02
1158,SM,722,no,45330,866,2010-02
1159,MPCSM,722,no,45330,5.4,2010-02
1160,E_MPCSM,722,no,45330,3.1,2010-02
1161,E_SM,722,no,45330,11.8,2010-02
